id,name,project_id,stage_id,priority,description,tag_ids,milestone_id,parent_id,is_closed,date_deadline,date_assign,date_end,allocated_hours,planned_date_begin,create_date,write_date
117,📌 Back – API Autocomplétion,"1,MyMemoMaster","1,backlog",0,"<h1 data-oe-version=""1.2"" data-last-history-steps=""2774788360772855"">📌 Back – API Autocomplétion</h1><h3>CContexte</h3><p>Mettre en place l’<strong>endpoint d’accès</strong> aux suggestions d’autocomplétion.</p><p>
Le back n’embarque pas la logique IA, il se contente de :</p><ul>
<li><p>recevoir la requête utilisateur,</p></li>
<li><p>la transmettre au moteur IA,</p></li>
<li><p>retourner la réponse au front.</p></li>
</ul><h3>Branche Git</h3><p>➡️ dev_back_autocomplete</p><h2>✅ User Stories</h2><ul>
<li><p> En tant que front, je peux appeler /api/autocomplete avec une chaîne en cours de saisie et recevoir des suggestions.</p></li>
<li><p> En tant qu’utilisateur, je ne vois que des suggestions rapides et filtrées.</p></li>
</ul><h2>✅ API</h2><ul>
<li><p>Endpoint GET /api/autocomplete</p></li>
<li><p>Query params :</p><ul>
<li><p>s (string, min 2 caractères)</p></li>
<li><p>context = mindmap|exercise|todo</p></li>
</ul></li>
<li><p>Retour :</p><pre><div dir=""ltr"">{ ""suggestions"": [""idée 1"", ""idée 2"", ""idée 3""] }
</div></pre></li>
<li><p>Auth JWT obligatoire.</p></li>
<li><p>Rate limit (20 req/min/user).</p></li>
</ul><h2>✅ Critères de validation</h2><ul>
<li><p>Endpoint dispo et documenté.</p></li>
<li><p>Validation params côté back.</p></li>
<li><p>Connexion OK avec moteur IA.</p></li>
<li><p>Tests unitaires + intégration verts.</p></li></ul>",,False,"115,Ajout de l'autocompletion (EPIC)",False,2026-04-29 16:30:00,False,False,7.0,2026-04-29 08:30:00,2025-09-16 19:05:15,2025-09-21 08:16:21
168,Audiovisuel – Slot complémentaire (2026-04-29) #1,"1,MyMemoMaster","39,validation",0,"<h3>Contexte</h3><p>Créneau audiovisuel pour assurer 2 vidéastes en parallèle.</p><h3>Livrables</h3><ul class=""o_checklist""><li>Rushes/captures</li><li>Montage court</li><li>Sous-titres</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>Exports OK</li><li>Qualité audio/visuelle valide</li></ul>",,False,False,False,2026-05-06 16:30:00,False,False,5.5,2026-05-06 08:30:00,2025-09-20 14:19:19,2025-09-21 09:16:11
167,Tech – Buffer & QA (2026-04-08) #auto1,"1,MyMemoMaster","39,validation",0,"<h3>Contexte</h3><p>Buffer pour équilibrer à 9 personnes/jour, focus bugfix/tests/doc.</p><h3>Livrables</h3><ul class=""o_checklist""><li>Bugs fermés</li><li>Tests verts</li><li>Note de version</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>0 test rouge</li><li>Checklist QA validée</li></ul>",,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-20 14:19:19,2025-09-21 08:16:26
158,Tech – Buffer & QA (2026-04-29) #8,"1,MyMemoMaster","37,Test/revue",0,"<h3>Contexte</h3><p>Tâche tampon pour équilibrer la charge journalière sur le Gantt.</p><h3>Objectifs</h3><ul class=""o_checklist""><li>Corrections mineures</li><li>Tests E2E ciblés</li><li>Documentation utilisateur</li></ul><h3>Livrables</h3><ul class=""o_checklist""><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>0 test rouge</li><li>Checklist QA validée</li></ul>",,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-20 12:47:52,2025-09-21 08:16:28
157,Tech – Buffer & QA (2026-04-29) #7,"1,MyMemoMaster","37,Test/revue",0,"<h3>Contexte</h3><p>Tâche tampon pour équilibrer la charge journalière sur le Gantt.</p><h3>Objectifs</h3><ul class=""o_checklist""><li>Corrections mineures</li><li>Tests E2E ciblés</li><li>Documentation utilisateur</li></ul><h3>Livrables</h3><ul class=""o_checklist""><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>0 test rouge</li><li>Checklist QA validée</li></ul>",,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-20 12:47:52,2025-09-21 08:16:28
156,Tech – Buffer & QA (2026-04-29) #6,"1,MyMemoMaster","37,Test/revue",0,"<h3>Contexte</h3><p>Tâche tampon pour équilibrer la charge journalière sur le Gantt.</p><h3>Objectifs</h3><ul class=""o_checklist""><li>Corrections mineures</li><li>Tests E2E ciblés</li><li>Documentation utilisateur</li></ul><h3>Livrables</h3><ul class=""o_checklist""><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>0 test rouge</li><li>Checklist QA validée</li></ul>",,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-20 12:47:52,2025-09-21 08:16:28
155,Tech – Buffer & QA (2026-04-29) #5,"1,MyMemoMaster","37,Test/revue",0,"<h3>Contexte</h3><p>Tâche tampon pour équilibrer la charge journalière sur le Gantt.</p><h3>Objectifs</h3><ul class=""o_checklist""><li>Corrections mineures</li><li>Tests E2E ciblés</li><li>Documentation utilisateur</li></ul><h3>Livrables</h3><ul class=""o_checklist""><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>0 test rouge</li><li>Checklist QA validée</li></ul>",,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-20 12:47:52,2025-09-21 08:16:29
154,Tech – Buffer & QA (2026-04-29) #4,"1,MyMemoMaster","37,Test/revue",0,"<h3>Contexte</h3><p>Tâche tampon pour équilibrer la charge journalière sur le Gantt.</p><h3>Objectifs</h3><ul class=""o_checklist""><li>Corrections mineures</li><li>Tests E2E ciblés</li><li>Documentation utilisateur</li></ul><h3>Livrables</h3><ul class=""o_checklist""><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>0 test rouge</li><li>Checklist QA validée</li></ul>",,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-20 12:47:51,2025-09-21 08:16:29
153,Tech – Buffer & QA (2026-04-29) #3,"1,MyMemoMaster","37,Test/revue",0,"<h3>Contexte</h3><p>Tâche tampon pour équilibrer la charge journalière sur le Gantt.</p><h3>Objectifs</h3><ul class=""o_checklist""><li>Corrections mineures</li><li>Tests E2E ciblés</li><li>Documentation utilisateur</li></ul><h3>Livrables</h3><ul class=""o_checklist""><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>0 test rouge</li><li>Checklist QA validée</li></ul>",,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-20 12:47:51,2025-09-21 08:16:29
152,Tech – Buffer & QA (2026-04-29) #2,"1,MyMemoMaster","37,Test/revue",0,"<h3>Contexte</h3><p>Tâche tampon pour équilibrer la charge journalière sur le Gantt.</p><h3>Objectifs</h3><ul class=""o_checklist""><li>Corrections mineures</li><li>Tests E2E ciblés</li><li>Documentation utilisateur</li></ul><h3>Livrables</h3><ul class=""o_checklist""><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>0 test rouge</li><li>Checklist QA validée</li></ul>",,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-20 12:47:51,2025-09-21 08:16:29
151,Tech – Buffer & QA (2026-04-29) #8,"1,MyMemoMaster","37,Test/revue",0,"<h3>Contexte</h3><p>Tâche tampon pour équilibrer la charge journalière sur le Gantt.</p><h3>Objectifs</h3><ul class=""o_checklist""><li>Corrections mineures</li><li>Tests E2E ciblés</li><li>Documentation utilisateur</li></ul><h3>Livrables</h3><ul class=""o_checklist""><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>0 test rouge</li><li>Checklist QA validée</li></ul>",,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-20 12:21:19,2025-09-21 08:16:29
150,Tech – Buffer & QA (2026-04-29) #7,"1,MyMemoMaster","37,Test/revue",0,"<h3>Contexte</h3><p>Tâche tampon pour équilibrer la charge journalière sur le Gantt.</p><h3>Objectifs</h3><ul class=""o_checklist""><li>Corrections mineures</li><li>Tests E2E ciblés</li><li>Documentation utilisateur</li></ul><h3>Livrables</h3><ul class=""o_checklist""><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>0 test rouge</li><li>Checklist QA validée</li></ul>",,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-20 12:21:19,2025-09-21 08:16:30
149,Tech – Buffer & QA (2026-04-29) #6,"1,MyMemoMaster","37,Test/revue",0,"<h3>Contexte</h3><p>Tâche tampon pour équilibrer la charge journalière sur le Gantt.</p><h3>Objectifs</h3><ul class=""o_checklist""><li>Corrections mineures</li><li>Tests E2E ciblés</li><li>Documentation utilisateur</li></ul><h3>Livrables</h3><ul class=""o_checklist""><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>0 test rouge</li><li>Checklist QA validée</li></ul>",,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-20 12:21:19,2025-09-21 08:16:30
148,Tech – Buffer & QA (2026-04-29) #5,"1,MyMemoMaster","37,Test/revue",0,"<h3>Contexte</h3><p>Tâche tampon pour équilibrer la charge journalière sur le Gantt.</p><h3>Objectifs</h3><ul class=""o_checklist""><li>Corrections mineures</li><li>Tests E2E ciblés</li><li>Documentation utilisateur</li></ul><h3>Livrables</h3><ul class=""o_checklist""><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>0 test rouge</li><li>Checklist QA validée</li></ul>",,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-20 12:21:18,2025-09-21 08:16:30
147,Tech – Buffer & QA (2026-04-29) #4,"1,MyMemoMaster","37,Test/revue",0,"<h3>Contexte</h3><p>Tâche tampon pour équilibrer la charge journalière sur le Gantt.</p><h3>Objectifs</h3><ul class=""o_checklist""><li>Corrections mineures</li><li>Tests E2E ciblés</li><li>Documentation utilisateur</li></ul><h3>Livrables</h3><ul class=""o_checklist""><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>0 test rouge</li><li>Checklist QA validée</li></ul>",,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-20 12:21:18,2025-09-21 08:16:30
146,Tech – Buffer & QA (2026-04-29) #3,"1,MyMemoMaster","37,Test/revue",0,"<h3>Contexte</h3><p>Tâche tampon pour équilibrer la charge journalière sur le Gantt.</p><h3>Objectifs</h3><ul class=""o_checklist""><li>Corrections mineures</li><li>Tests E2E ciblés</li><li>Documentation utilisateur</li></ul><h3>Livrables</h3><ul class=""o_checklist""><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>0 test rouge</li><li>Checklist QA validée</li></ul>",,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-20 12:21:18,2025-09-21 08:16:30
145,Tech – Buffer & QA (2026-04-29) #2,"1,MyMemoMaster","37,Test/revue",0,"<h3>Contexte</h3><p>Tâche tampon pour équilibrer la charge journalière sur le Gantt.</p><h3>Objectifs</h3><ul class=""o_checklist""><li>Corrections mineures</li><li>Tests E2E ciblés</li><li>Documentation utilisateur</li></ul><h3>Livrables</h3><ul class=""o_checklist""><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>0 test rouge</li><li>Checklist QA validée</li></ul>",,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-20 12:21:18,2025-09-21 08:16:31
144,Tech – Bugfix & QA sprint (2026-04-29) #4,"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Stabilisation et QA sur Onboarding.</p><h3>Objectifs</h3><ul><li>Corriger bugs mineurs</li><li>Écrire tests E2E ciblés</li><li>Améliorer doc utilisateur</li></ul><h3>Livrables</h3><ul><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul><li>0 test rouge</li><li>Checklist QA validée</li></ul>,,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-19 21:45:30,2025-09-21 08:16:27
143,Tech – Bugfix & QA sprint (2026-04-29) #3,"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Stabilisation et QA sur Leitner.</p><h3>Objectifs</h3><ul><li>Corriger bugs mineurs</li><li>Écrire tests E2E ciblés</li><li>Améliorer doc utilisateur</li></ul><h3>Livrables</h3><ul><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul><li>0 test rouge</li><li>Checklist QA validée</li></ul>,,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-19 21:45:30,2025-09-21 08:16:27
142,Tech – Bugfix & QA sprint (2026-04-29) #2,"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Stabilisation et QA sur Mindmaps.</p><h3>Objectifs</h3><ul><li>Corriger bugs mineurs</li><li>Écrire tests E2E ciblés</li><li>Améliorer doc utilisateur</li></ul><h3>Livrables</h3><ul><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul><li>0 test rouge</li><li>Checklist QA validée</li></ul>,,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-19 21:45:30,2025-09-21 08:16:27
141,Tech – Bugfix & QA sprint (2026-04-29) #1,"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Stabilisation et QA sur Exercices.</p><h3>Objectifs</h3><ul><li>Corriger bugs mineurs</li><li>Écrire tests E2E ciblés</li><li>Améliorer doc utilisateur</li></ul><h3>Livrables</h3><ul><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul><li>0 test rouge</li><li>Checklist QA validée</li></ul>,,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-19 21:45:30,2025-09-21 08:16:27
140,Tech – Bugfix & QA sprint (2026-04-08) #1,"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Stabilisation et QA sur Todolist.</p><h3>Objectifs</h3><ul><li>Corriger bugs mineurs</li><li>Écrire tests E2E ciblés</li><li>Améliorer doc utilisateur</li></ul><h3>Livrables</h3><ul><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul><li>0 test rouge</li><li>Checklist QA validée</li></ul>,,False,False,False,2026-05-06 16:30:00,False,False,5.5,2026-05-06 08:30:00,2025-09-19 21:45:30,2025-09-21 09:12:00
139,Tech – Bugfix & QA sprint (2026-03-18) #1,"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Stabilisation et QA sur Calendrier.</p><h3>Objectifs</h3><ul><li>Corriger bugs mineurs</li><li>Écrire tests E2E ciblés</li><li>Améliorer doc utilisateur</li></ul><h3>Livrables</h3><ul><li>Bugs fermés</li><li>Tests verts</li><li>Notes de version</li></ul><h3>Critères de validation</h3><ul><li>0 test rouge</li><li>Checklist QA validée</li></ul>,,False,False,False,2026-05-06 16:30:00,False,False,7.0,2026-05-06 08:30:00,2025-09-19 21:45:29,2025-09-21 08:16:25
138,Audiovisuel – Cutdowns sociaux (x6),"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Décliner les 6 capsules en formats courts (TikTok/Shorts/Reels).</p><h3>Livrables</h3><ul><li>Découpage 6×15–30s</li><li>Sous-titres auto corrigés</li><li>Exports verticaux 1080×1920</li></ul><h3>Critères de validation</h3><ul><li>6 fichiers livrés</li><li>Sous-titres OK</li><li>Uploadé en brouillon</li></ul>,,False,False,False,2026-05-06 16:30:00,False,False,5.5,2026-05-06 08:30:00,2025-09-19 21:45:29,2025-09-21 09:18:16
131,Marketing – Post-mortem Q1–Q2 & plan Q3,"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Compiler les enseignements et préparer Q3.</p><h3>Objectifs</h3><ul><li>Collecter métriques</li><li>Identifier tops/flops</li><li>Définir 3 axes Q3</li></ul><h3>Livrables</h3><ul><li>Tableau métriques</li><li>Note post-mortem</li><li>Plan Q3 (1 page)</li></ul><h3>Critères de validation</h3><ul><li>Métriques consolidées</li><li>Post-mortem validé</li><li>Plan Q3 approuvé</li></ul>,,False,False,False,2026-05-06 16:30:00,False,False,5.5,2026-05-06 08:30:00,2025-09-19 21:45:28,2025-09-21 09:10:50
127,Marketing – Bilan trimestriel & cas d’usage,"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Capitaliser sur retours et cas d’usage concrets.</p><h3>Objectifs</h3><ul><li>Analyser métriques</li><li>Choisir 2 cas d’usage</li><li>Rédiger 1 case study</li></ul><h3>Livrables</h3><ul><li>Tableau métriques</li><li>2 témoignages</li><li>Case study</li></ul><h3>Critères de validation</h3><ul><li>Métriques consolidées</li><li>Témoignages validés</li><li>Case study publié</li></ul>,,False,False,False,2026-05-06 16:30:00,False,False,5.5,2026-05-06 08:30:00,2025-09-19 21:45:27,2025-09-21 09:11:00
126,Marketing – Planning éditorial Q2,"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Planifier contenus Q2 en cohérence avec releases produit.</p><h3>Objectifs</h3><ul><li>Collecte inputs produit</li><li>Calendrier posts Q2</li><li>Angles par module</li></ul><h3>Livrables</h3><ul><li>Calendrier Q2</li><li>Liste d’angles</li><li>Tableau suivi</li></ul><h3>Critères de validation</h3><ul><li>Calendrier approuvé</li><li>10 posts brouillon</li><li>Suivi créé</li></ul>,,False,False,False,2026-05-06 16:30:00,False,False,5.5,2026-05-06 08:30:00,2025-09-19 21:45:27,2025-09-21 09:11:43
106,IA-01 : Conception & calibration de la correction IA,"1,MyMemoMaster","1,backlog",0,"<p data-oe-version=""1.2"" data-last-history-steps=""4259429875370053""><strong>Objectif</strong></p><p>
Définir le barème, les prompts et la méthodologie d’évaluation pour que l’IA rende des notes cohérentes avec un correcteur humain, tout en maîtrisant coûts et biais.</p><p><strong>Portée</strong></p><ul class=""o_checklist"">
<li><p>Types d’exercices : QCM, question courte, question ouverte (3 familles min).</p></li>
<li><p>3 modes cibles : strict (règles), llm (barème guidé), full (évaluation libre guidée).</p></li>
</ul><p><strong>Livrables</strong></p><ol>
<li><p><strong>Barème /20</strong> avec 3–6 critères pondérés (ex. exactitude, raisonnement, clarté) + exemples “attendus / inacceptables”.</p></li>
<li><p><strong>10–15 prompts types</strong> (FR), structurés pour sortie <strong>JSON</strong> (schéma : score global + score/explanation par critère + synthèse).</p></li>
<li><p><strong>Jeu de validation</strong> : 30 copies test annotées (référence humaine) couvrant facile/moyen/difficile.</p></li>
<li><p><strong>Rapport de calibration</strong> :</p><ul>
<li><p>Accord humain ↔ IA (moyenne, médiane, écart type), tolérance cible ±0,5 pt.</p></li>
<li><p>Biais repérés (langage, longueur, styles) + garde-fous (règles système).</p></li>
<li><p><strong>Coût estimé</strong> par copie (mini/nano vs modèle plus puissant), avec options <strong>Batch</strong> et <strong>prompt caching</strong>.</p></li>
</ul></li>
<li><p><strong>Playbook d’exploitation</strong> :</p><ul>
<li><p>Paramètres recommandés (température, longueur sortie, modèle par défaut),</p></li>
<li><p>Check-list de QA (signaux d’alerte, quand escalader vers correcteur humain).</p></li>
</ul></li>
</ol><p><strong>Hors-périmètre (IA-01)</strong></p><ul>
<li><p>Appels API et stockage en base (traité dans DEV-01).</p></li>
<li><p>UI et export.</p></li>
</ul><p><strong>Critères d’acceptation (DoD)</strong></p><ul class=""o_checklist"">
<li><p>Accord humain↔IA ≥ <strong>80 %</strong> sur l’échantillon (tolérance ±0,5 pt).</p></li>
<li><p>Coût moyen cible respecté (ex. <strong>≤ $0,003</strong> par copie en gpt-5-mini, à ajuster selon ta contrainte).</p></li>
<li><p>Sortie <strong>JSON valide</strong> et stable sur les 3 types d’exercices.</p></li>
<li><p>Barèmes + prompts <strong>versionnés</strong> (repo) et documentés (README succinct).</p></li>
</ul><p><strong>Risques &amp; parades</strong></p><ul class=""o_checklist"">
<li><p><em>Biais de notation</em> → diversité des copies test + consignes explicites dans le prompt + mode strict pour questions fermées.</p></li>
<li><p><em>Hallucinations/justifs trop longues</em> → limite de tokens sortie + gabarit JSON strict + consigne “justification courte, factuelle, réf. barème”.</p></li>
<li><p><em>Coûts</em> → utiliser “mini/nano” par défaut, Batch pour gros volumes.</p></li></ul><p><strong>Checklist IA-01 (copier dans la Description Odoo)</strong></p><ul class=""o_checklist"">
<li><p> Barème /20 + critères pondérés finalisés</p></li>
<li><p> 10–15 prompts JSON-ready (FR)</p></li>
<li><p> 30 copies test &amp; vérité terrain (notes humaines)</p></li>
<li><p> Rapport de calibration (accord, biais, coût/copie)</p></li>
<li><p> Playbook (paramètres, check-list QA)</p></li>
<li><p> README + versioning</p></li></ul><h3>Suggestions:</h3><div>pour l'api d'ia :&nbsp;</div><ul><li><a href=""https://platform.openai.com/docs/overview"">https://platform.openai.com/docs/overview</a></li></ul><div><br></div><div><br></div>",14,False,"92,Correction IA — Epic",False,2026-05-08 16:30:00,False,False,21.0,2026-05-06 08:30:00,2025-08-29 14:58:30,2025-09-21 08:16:24
118,📌 IA – Moteur d’autocomplétion,"1,MyMemoMaster","1,backlog",0,"<h3 data-oe-version=""1.2"" data-last-history-steps=""3684173245174807"">Contexte</h3><p>Développer et optimiser le <strong>moteur IA</strong> qui génère les suggestions.</p><p>
Ce moteur peut être :</p><ul>
<li><p>un modèle léger (TinyLlama/Mistral) fine-tuné sur du contenu pédagogique,</p></li>
<li><p>ou un pipeline RAG (dictionnaire, corpus scolaire).</p></li>
</ul><h3>Branche Git</h3><p>➡️ ai_autocomplete_engine</p><h2>✅ User Stories</h2><ul>
<li><p> En tant qu’utilisateur, je reçois des suggestions cohérentes avec le contexte (mindmap, exercice, todo).</p></li>
<li><p> En tant que projet, je veux que les suggestions soient <strong>rapides</strong> (&lt;500 ms) et pertinentes.</p></li>
</ul><h2>✅ Tâches</h2><ul>
<li><p>Choisir le modèle IA (local Ollama ou API externe → fallback).</p></li>
<li><p>Créer un pipeline :</p><ul>
<li><p>Normalisation texte d’entrée</p></li>
<li><p>Contexte (mindmap|exercise|todo) → adapter les prompts</p></li>
<li><p>Génération rapide avec top-k / top-p</p></li>
<li><p>Limiter à 3–5 suggestions</p></li>
</ul></li>
<li><p>Implémenter un <strong>fallback local</strong> si le modèle ne répond pas.</p></li>
<li><p>Ajouter un <strong>monitoring</strong> : taux d’acceptation/ignorée des suggestions.</p></li>
</ul><h2>✅ Critères de validation</h2><ul>
<li><p>Moteur IA renvoie 3–5 suggestions pertinentes.</p></li>
<li><p>Latence moyenne &lt; 500 ms.</p></li>
<li><p>Monitoring actif.</p></li>
<li><p>Tests unitaires IA + intégration avec back verts.</p></li>
</ul><p>👉 De cette façon :</p><ul>
<li><p>Le <strong>dev back</strong> bosse sur l’endpoint + intégration,</p></li>
<li><p>L’<strong>expert IA</strong> se concentre sur le moteur et ses optimisations.</p></li>
</ul>",,False,"115,Ajout de l'autocompletion (EPIC)",False,2025-12-10 16:30:00,False,False,21.0,2025-10-29 08:30:00,2025-09-16 19:05:54,2025-09-21 08:16:31
